Team	Player	SH	SG	GL
GRE	Stavros Giannopoulos	0	0	0
GRE	Dimitrios Papadopoulos	0	0	0
GRE	Konstantin Anastasiou	0	0	0
ESP	Diego Castillo	0	0	0
ESP	Vicente Garcia	0	0	0
ESP	Alvaro Vazquez	0	0	0
ESP	Alejandro Garcia	0	0	0
ESP	Rafael Delgado	0	0	0
ESP	Jose Romero	0	0	0
ENG	Neil Griffith	0	0	0
ENG	Simon Knight	0	0	0
ENG	Benjamin Webb	0	0	0
ENG	Stuart Holmes	0	0	0
ENG	Graham Chapman	0	0	0
ENG	Nigel Price	0	0	0
TUR	Yusuf Guler	0	0	0
TUR	Mustafa Simsek	0	0	0
TUR	Huseyin Sahin	0	0	0
TUR	Omer Koc	0	0	0
TUR	Mehmet Celik	0	0	0
TUR	Ramazan Yilmaz	0	0	0
WAL	Colin Pugh	0	0	0
WAL	Craig Young	0	0	0
WAL	Malcolm Hopkins	0	0	0
WAL	Adrian Llewellyn	0	0	0
WAL	Rhys Howells	0	0	0
WAL	Clive Jones	0	0	0
HUN	Gabor Toth	0	0	0
HUN	Sandor Toth	0	0	0
HUN	Istvan Kiss	0	0	0
HUN	Zoltan Kocsis	0	0	0
HUN	Laszlo Kovacs	0	0	0
HUN	Jozsef Szabo	0	0	0
FRA	Olivier Rousseau	0	0	0
FRA	Dominique Girard	0	0	0
FRA	Jacques Lemaire	0	0	0
FRA	Bernard Michel	0	0	0
FRA	Rene Chevalier	0	0	0
FRA	Jean Gauthier	0	0	0
NOR	Svein Berg	0	0	0
NOR	Kjell Nilsen	0	0	0
NOR	Geir Gundersen	0	0	0
NOR	Jan Johansen	0	0	0
NOR	Arne Hagen	0	0	0
NOR	Erik Olsen	0	0	0
BEL	Jean-Pierre de Clercq	0	0	0
BEL	Alain Goossens	0	0	0
BEL	Vincent van de Velde	0	0	0
BEL	Marc Renard	0	0	0
BEL	Geert Verhoeven	0	0	0
BEL	Christian Janssen	0	0	0
DEN	Niels Jensen	0	0	0
DEN	Lars Moller	0	0	0
DEN	Soren Holm	0	0	0
DEN	Morten Rasmussen	0	0	0
DEN	Henrik Mikkelsen	0	0	0
DEN	Jesper Thomsen	0	0	0
NED	Richard van der Heijden	0	0	0
NED	Jan van Dijk	0	0	0
NED	Rob Brouwer	0	0	0
NED	Peter Meijer	0	0	0
NED	Jeroen de Jong	0	0	0
NED	Martijn van den Berg	0	0	0
POR	Ricardo Goncalves	0	0	0
POR	Joao Silva	0	0	0
POR	Carlos Pereira	0	0	0
POR	Sergio Alves	0	0	0
POR	Fernando Ribiero	0	0	0
POR	Vitor Correia	0	0	0
SUI	Peter Buhler	0	0	0
SUI	Andreas Wyss	0	0	0
SUI	Werner Frei	0	0	0
SUI	Stefan Meier	0	0	0
SUI	Marcel Roth	0	0	0
SUI	Rolf Bachmann	0	0	0
POL	Pawel Lewandowski	0	0	0
POL	Grzegorz Kowalski	0	0	0
POL	Jacek Majewski	0	0	0
POL	Andrzej Nowak	0	0	0
POL	Krzysztof Sikora	0	0	0
POL	Tomasz Zajac	0	0	0
	
Team	Player	SV	SO	GA
GER	Klaus Bauer	0	0	0
ITA	Antonio de Luca	0	0	0
AUS	Martin Lang	0	0	0
SER	Tomislav Rakic	0	0	0
RUS	Dmitriy Shevchenko	0	0	0
SCO	Kenneth Wright	0	0	0
CRO	Miroslav Pavlovic	0	0	0
SWE	Sven Sjoberg	0	0	0
UKR	Serhei Tkachenko	0	0	0
CZE	Jiri Novakova	0	0	0
GRE	Ilias Vasileiadis	0	0	0
ESP	Enrique Ortega	0	0	0
ENG	Stephen Hunt	0	0	0
TUR	Ahmet Ozcan	0	0	0
WAL	Neil Wright	0	0	0
HUN	Janos Meszaros	0	0	0
FRA	Pierre Blanchard	0	0	0
NOR	Lars Pedersen	0	0	0
BEL	Eddy van den Broeck	0	0	0
DEN	Jens Clausen	0	0	0
NED	Marcel Kuiper	0	0	0
POR	Pedro Reis	0	0	0
SUI	Markus Schneider	0	0	0
POL	Piotr Nowicki	0	0	0
